rep;DATASET_NBR;FEAT_EXTR_ALGORITHM;GROUND_TRUTH_TRESHOLD;KFOLDS;NBR_OF_SUPERPIXELS;PATCH_HEIGHT;PATCH_WIDTH;RANDOM_SEED;RF_MAX_DEPTH;RF_NBR_TREES;UNET_ADAGRAD_DECAY;UNET_ADAGRAD_EPSILON;UNET_ADAGRAD_LEARNING_RATE;UNET_ADAMAX_BETA1;UNET_ADAMAX_BETA2;UNET_ADAMAX_DECAY;UNET_ADAMAX_EPSILON;UNET_ADAMAX_LEARNING_RATE;UNET_ADAM_BETA1;UNET_ADAM_BETA2;UNET_ADAM_DECAY;UNET_ADAM_EPSILON;UNET_ADAM_LEARNING_RATE;UNET_BATCHSIZE;UNET_CURR_TRIAL;UNET_DATA_GAUSSIAN_NOISE_STD;UNET_DATA_HEIGHT_SHIFT;UNET_DATA_ROT_RANGE;UNET_DATA_SHEAR_RANGE;UNET_DATA_STEPS_PER_EPOCH;UNET_DATA_USE_GENERATOR;UNET_DATA_WIDTH_SHIFT;UNET_GAZE_FREEZE_ENCODER;UNET_GAZE_FREEZE_LAYER;UNET_GAZE_FREEZE_WEIGHT_FILE;UNET_GAZE_GAUSSIAN_STD;UNET_GAZE_VIDEO_NAME;UNET_LOSS;UNET_MODEL_NBR;UNET_NBR_EPOCHS;UNET_OPTIMIZER;UNET_SAVE_EPOCH_INTERVAL;UNET_SAVE_ONLY_BEST_WEIGHT;UNET_SGD_DECAY;UNET_SGD_LEARNING_RATE;UNET_SGD_MOMENTUM;UNET_SGD_NESTEROV;UNET_VALIDATION_SPLIT;acc_@_f1_score_max;accuracy;f1_max_px_lvl;f1_score;f1_score_max;pre_@_f1_score_max;pre_px_lvl;precision;rec_@_f1_score_max;rec_px_lvl;recall;th_@_f1_score_max
81;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998525470451;0.994866551036;0.8493651794156049;0.837251855785;0.96680704939;0.973328760865;0.8556639074725025;0.991823112224;0.960967887834;0.8431585063353371;0.72460425147;0.294666666667
82;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998307114995;0.995303470777;0.8455289073751758;0.851085370355;0.959615142647;0.942457682747;0.8416117783804726;1.0;0.979059249209;0.849482670003799;0.742650384441;0.276
83;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998416300202;0.994866446651;0.8481772758844749;0.83586225823;0.962325842969;0.964109790602;0.8504257183294768;1.0;0.961194029851;0.8459406914120986;0.718543645409;0.292
84;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997760786382;0.994757261451;0.8353751958179596;0.832003633377;0.946954954684;0.977823706076;0.8586662891790825;0.991919191919;0.919131614654;0.8133142640058996;0.718543645409;0.336
85;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99754246073;0.993664962145;0.8351757393316052;0.789457395343;0.940261604218;0.93480125746;0.8333685627510096;0.995238095238;0.946223428313;0.8369907707434803;0.655766621438;0.270666666667
86;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99808869985;0.993665275277;0.841520606615362;0.787992610229;0.954955944813;0.961602437418;0.8512070778656669;0.994444444444;0.94907281773;0.8320521128963776;0.655902306649;0.274666666667
87;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99776086094;0.994375001478;0.8302373026951573;0.813533276937;0.946051243954;0.972055644397;0.8399638646525404;1.0;0.922161917684;0.8207334242105969;0.691949344188;0.292
88;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997815625036;0.995849530987;0.8313360244844991;0.870707995984;0.945985613673;0.975671191554;0.8551262211616836;1.0;0.919267299864;0.8088337169545688;0.77263681592;0.34
89;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997651660831;0.994538637519;0.8232271562079707;0.821456582633;0.94043191793;0.971351057316;0.8476351671243253;1.0;0.913116236997;0.8001854790051174;0.700271370421;0.302666666667
90;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998252365809;0.995740226459;0.8387531476797104;0.866695944988;0.957567541095;0.970562770563;0.8576917237916175;1.0;0.946132971506;0.8206328633042079;0.766395296246;0.32
91;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998252306145;0.994102060796;0.8475115724583866;0.805389030074;0.959688774174;0.958547185023;0.8470716924691096;1.0;0.96105834464;0.847951909539878;0.676752600633;0.257333333333
92;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998252365817;0.995412477024;0.8446159202974245;0.856073879111;0.961584360012;0.958382246377;0.8490695993857549;0.995918367347;0.966938037087;0.8402087197479273;0.751424694708;0.277333333333
93;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998143091117;0.994757157074;0.8447465601972549;0.830322968904;0.959575533134;0.961393791154;0.8552370919167745;1.0;0.958073270014;0.8345102683858857;0.712528267752;0.289333333333
94;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998197810516;0.994593163024;0.8393136600496974;0.825107782243;0.962706642258;0.961865942029;0.8427028305605929;0.991666666667;0.964088647671;0.8359516413774609;0.709226594301;0.277333333333
95;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99721474109;0.993992741375;0.8287259852182087;0.801638716393;0.931181993602;0.933006296841;0.8350481549124817;1.0;0.933921302578;0.8224988267894254;0.670601537766;0.276
96;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998525425721;0.994047222126;0.8498690899631869;0.803762283828;0.968035840641;0.979944013457;0.8603634032126951;1.0;0.957937584803;0.8396277011776799;0.673450927182;0.270666666667
97;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997924810235;0.994538920889;0.8378345923134546;0.821422876904;0.949867343845;0.967833800187;0.8580447182562457;1.0;0.934192672999;0.8185546045721692;0.700723654455;0.308
98;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99781558029;0.995357966437;0.8356305193514496;0.853760167683;0.950335538218;0.958337989198;0.8496772032753185;1.0;0.943193125283;0.8220407159936535;0.745499773858;0.301333333333
99;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997433260596;0.993883481618;0.8304598355615278;0.796838480576;0.936245538683;0.948923563998;0.8466968535934053;1.0;0.925101763908;0.8148338510357773;0.664586160109;0.296
