epoch;binary_crossentropy;loss;mean_absolute_error;mean_squared_error;val_binary_crossentropy;val_loss;val_mean_absolute_error;val_mean_squared_error
194;0.000223644768786;0.000223644753312;8.78335701116e-06;1.26660682202e-09;0.00022316598229;0.000223165973346;9.81353919253e-06;1.43075992766e-09
195;0.000223624904363;0.000223624885079;8.76699461987e-06;1.25458764186e-09;0.000223071268364;0.000223071240574;9.74561743621e-06;1.43553636532e-09
196;0.000223645043519;0.000223645024832;8.75788320651e-06;1.26126014193e-09;0.000223069384646;0.000223069368499;9.58505784621e-06;1.3994982705e-09
197;0.000223619910184;0.000223619884482;8.70393904887e-06;1.25176237993e-09;0.000223154071793;0.000223154042588;9.6374856895e-06;1.42193053146e-09
198;0.000223678835462;0.00022367881038;8.80619122831e-06;1.26928880018e-09;0.000223141850283;0.000223141847334;9.79064801161e-06;1.40458710997e-09
199;0.000223666354152;0.000223666323461;8.77994784326e-06;1.26456262039e-09;0.000223134916521;0.000223134896866;9.63665272498e-06;1.4174498662e-09
200;0.00022363088635;0.000223630852188;8.67502479373e-06;1.25555333071e-09;0.00022305303279;0.000223052992131;9.59670480213e-06;1.3768299083e-09
201;0.000223673111873;0.000223673079329;8.78887839758e-06;1.26991986104e-09;0.000223212012467;0.000223211981039;1.00037119668e-05;1.49042256719e-09
202;0.000223631836654;0.000223631793822;8.72008093187e-06;1.25762609856e-09;0.000222936391454;0.000222936377917;9.56555157191e-06;1.37802840088e-09
203;0.000223631558754;0.000223631519112;8.72773782981e-06;1.2592131746e-09;0.000222834042587;0.000222834013584;9.34105734511e-06;1.33204782216e-09
204;0.000223590546377;0.000223590509298;8.65140569044e-06;1.24243014128e-09;0.000223079669466;0.000223079626294;9.57031343235e-06;1.43934843898e-09
205;0.00022362565048;0.000223625606234;8.75966367539e-06;1.2666375782e-09;0.000222940821257;0.00022294079569;9.4486307426e-06;1.33261184533e-09
206;0.000223565151062;0.000223565100822;8.61729027865e-06;1.23995877496e-09;0.000222872220747;0.000222872187485;9.52404143149e-06;1.36311056886e-09
207;0.000223556918246;0.00022355686722;8.65295523105e-06;1.24347371205e-09;0.00022296433791;0.00022296430153;9.32269934613e-06;1.37399168123e-09
208;0.000223601086461;0.000223601041921;8.68220659076e-06;1.25050156187e-09;0.000222987633533;0.000222987599112;9.56046982918e-06;1.38516136601e-09
209;0.000223556248556;0.00022355620267;8.61262136587e-06;1.24500867255e-09;0.000222875909306;0.000222875888994;9.27897504097e-06;1.32922100468e-09
210;0.000223513966435;0.000223513913436;8.53835114477e-06;1.23108442372e-09;0.000222857842149;0.000222857799074;9.37993993368e-06;1.35020398111e-09
211;0.000223573382245;0.000223573330433;8.57240810842e-06;1.2369362264e-09;0.000223118670167;0.000223118631564;9.60167627145e-06;1.42732075407e-09
212;0.000223555950336;0.000223555902492;8.60060655674e-06;1.24140157853e-09;0.000222917671212;0.000222917617356;9.54333655648e-06;1.3725116964e-09
213;0.000223541944772;0.00022354189528;8.56426427411e-06;1.23024857747e-09;0.000223006007723;0.000223005966139;9.41782876712e-06;1.39181729336e-09
214;0.000223495205018;0.000223495147211;8.51767247755e-06;1.21502221485e-09;0.000223024362422;0.000223024331288;9.46498911892e-06;1.36293658142e-09
215;0.000223569824843;0.000223569774731;8.63820370489e-06;1.24599720988e-09;0.000222964714289;0.000222964663105;9.63541429005e-06;1.41900911931e-09
216;0.000223530548188;0.000223530494357;8.577896376e-06;1.23318928685e-09;0.00022314940176;0.000223149373623;9.47351576016e-06;1.42773988424e-09
217;0.000223543852116;0.000223543801437;8.58148528273e-06;1.23739618978e-09;0.000223027013817;0.000223026975467;9.63064564985e-06;1.4189471546e-09
218;0.000223423361441;0.00022342330179;8.41054768922e-06;1.19673791535e-09;0.000223043727106;0.000223043690702;9.44356475352e-06;1.39936108354e-09
219;0.000223477431966;0.000223477373025;8.47895027099e-06;1.21648648597e-09;0.000222869910987;0.000222869866674;9.22545508944e-06;1.32527337445e-09
220;0.000223470048445;0.000223470001788;8.45345191305e-06;1.21633713122e-09;0.000222669158535;0.000222669118506;9.04897141998e-06;1.26964220274e-09
221;0.000223399976801;0.000223399923559;8.3244973573e-06;1.18401537988e-09;0.000222828887066;0.000222828848362;9.22385852202e-06;1.32510661587e-09
222;0.000223423717067;0.000223423668332;8.36471484165e-06;1.19442488979e-09;0.000222733321314;0.000222733275434;9.12087261744e-06;1.29312534637e-09
223;0.000223454973183;0.000223454919889;8.40308806635e-06;1.20120577453e-09;0.000222688353663;0.000222688311219;9.05246901716e-06;1.28936691782e-09
224;0.000223452130683;0.000223452072491;8.40930818377e-06;1.20535233217e-09;0.000222770771369;0.000222770735351;9.12140901234e-06;1.31231680616e-09
225;0.000223417394317;0.000223417334809;8.33315596632e-06;1.19031240688e-09;0.000222822044786;0.00022282201164;9.08523770704e-06;1.31322086962e-09
226;0.00022341030191;0.00022341025235;8.31935153313e-06;1.18796371487e-09;0.000222804786785;0.000222804751251;9.21708034936e-06;1.31374085512e-09
227;0.000223398161961;0.000223398107133;8.34137679373e-06;1.18629944996e-09;0.000222968015401;0.000222967963055;9.44930755509e-06;1.3742382477e-09
228;0.00022340689689;0.000223406830851;8.32707360286e-06;1.18953212781e-09;0.000222811159605;0.000222811127504;9.09667666665e-06;1.30621871302e-09
229;0.000223362556335;0.000223362498241;8.29810148991e-06;1.17902859228e-09;0.000222804915514;0.000222804887118;9.21744720649e-06;1.32874986043e-09
230;0.000223380622685;0.000223380564757;8.25202843865e-06;1.17078380967e-09;0.000222899862569;0.000222899795514;9.38689693059e-06;1.36466468201e-09
231;0.000223351401366;0.000223351352585;8.2348449898e-06;1.17304908018e-09;0.00022293303002;0.000222932981514;9.2889229377e-06;1.38080694024e-09
232;0.000223337359788;0.000223337299502;8.20520880517e-06;1.16249976073e-09;0.000222724668677;0.000222724638993;9.00213492204e-06;1.30598725964e-09
233;0.000223379362452;0.000223379307472;8.27829652818e-06;1.17878446182e-09;0.00022313951341;0.000223139484307;9.38304661544e-06;1.44464619569e-09
234;0.00022334507284;0.00022334501845;8.21724476937e-06;1.16686754928e-09;0.000222801250814;0.000222801195798;8.97213119341e-06;1.31484846018e-09
235;0.000223337247977;0.000223337200073;8.23412253989e-06;1.16663478309e-09;0.000222764133923;0.000222764074806;9.19711322922e-06;1.31041151136e-09
236;0.000223323605908;0.000223323545939;8.18794021509e-06;1.15539963003e-09;0.000222667836583;0.000222667794861;9.14351594293e-06;1.27399505194e-09
237;0.000223328053427;0.000223327995514;8.18861104137e-06;1.16504413551e-09;0.000222564794967;0.000222564735901;8.92532774325e-06;1.23342576035e-09
238;0.000223237468011;0.000223237407619;8.10781795357e-06;1.14295375502e-09;0.000222684578828;0.000222684531498;8.98528938204e-06;1.2683888906e-09
239;0.00022326362788;0.000223263570307;8.09023758777e-06;1.13673510976e-09;0.000222589008596;0.000222588964284;8.99895892638e-06;1.25637485485e-09
240;0.000223309339618;0.000223309271999;8.14346024397e-06;1.15604333549e-09;0.00022256159044;0.000222561548621;8.85680910537e-06;1.214093573e-09
241;0.00022326522125;0.000223265163292;8.09803846297e-06;1.15105880423e-09;0.000222537884737;0.00022253782567;8.86354392391e-06;1.23684485609e-09
242;0.000223234422473;0.000223234360025;8.08803224194e-06;1.13375316858e-09;0.00022256681129;0.000222566769423;8.85986373699e-06;1.2415466015e-09
243;0.000223272380263;0.000223272322139;8.10075890997e-06;1.14559127682e-09;0.000222932378721;0.000222932337288;9.33038537849e-06;1.36354584125e-09
244;0.000223218523103;0.000223218466544;8.00479812493e-06;1.12855135753e-09;0.000222675936731;0.000222675899601;8.96260887453e-06;1.25447025636e-09
245;0.000223229290719;0.00022322922778;8.03147329318e-06;1.1239272002e-09;0.000222846340724;0.000222846297472;9.1367846314e-06;1.32629878685e-09
246;0.000223235400362;0.00022323533436;8.07680008774e-06;1.13858542796e-09;0.000222504320628;0.000222504276537;8.79287122445e-06;1.22208784915e-09
247;0.000223300485863;0.000223300435691;8.12276291272e-06;1.14948506523e-09;0.000222635492769;0.000222635457147;8.99021015578e-06;1.26035897276e-09
248;0.00022322108582;0.000223221033864;8.03155320044e-06;1.12558061682e-09;0.000222827453399;0.000222827433481;9.29245959507e-06;1.30959439103e-09
249;0.000223218729869;0.000223218675713;8.02204925885e-06;1.12797904569e-09;0.000222589128902;0.00022258909136;9.0331503944e-06;1.26141964235e-09
250;0.000223159044119;0.000223158986403;7.88839570234e-06;1.09759836374e-09;0.000222788150803;0.000222788119766;9.07525557665e-06;1.31228381059e-09
251;0.000223224682041;0.000223224621777;8.06574391367e-06;1.12964089433e-09;0.00022260576351;0.000222605711517;8.73322226072e-06;1.21688695251e-09
252;0.000223147569908;0.000223147509001;7.90473685752e-06;1.10322795675e-09;0.000222598424431;0.000222598380872;9.06382691306e-06;1.25719053892e-09
253;0.000223223926105;0.000223223860617;8.00921275032e-06;1.12033861501e-09;0.000222524539721;0.000222524477118;8.80060114304e-06;1.229478657e-09
254;0.000223174648958;0.000223174583879;7.92281985002e-06;1.10311653881e-09;0.000222754308753;0.000222754254413;9.03307266849e-06;1.27707940522e-09
255;0.000223181221306;0.000223181165669;7.91190365214e-06;1.10536332174e-09;0.000222769119874;0.000222769071014;8.97482546552e-06;1.31101682047e-09
256;0.000223215002394;0.000223214947558;8.03642252806e-06;1.13199456423e-09;0.000222736099666;0.000222736050257;8.9272599564e-06;1.29064709953e-09
257;0.000223137041631;0.000223136979424;7.88663095851e-06;1.10338693086e-09;0.000222535347752;0.000222535307431;8.65110301144e-06;1.19537088175e-09
258;0.000223128275965;0.000223128205882;7.81238766177e-06;1.09482640068e-09;0.000222697183977;0.000222697131232;8.89577158796e-06;1.24886657125e-09
259;0.000223164458271;0.000223164395837;7.85301635844e-06;1.10303530904e-09;0.000222504268853;0.000222504228178;8.81758090227e-06;1.22425647455e-09
260;0.000223145142656;0.000223145091372;7.85106739634e-06;1.09790623153e-09;0.000222596837934;0.000222596797662;8.88272387877e-06;1.23838535827e-09
261;0.00022319843183;0.000223198375058;7.92717739576e-06;1.11160680957e-09;0.000222455309288;0.000222455248301;8.66287457136e-06;1.20013949482e-09
262;0.000223117422482;0.000223117359572;7.79596096589e-06;1.09179353659e-09;0.000222640498949;0.000222640435134;8.79506292841e-06;1.23929669314e-09
263;0.000223078073392;0.000223078017241;7.75621113119e-06;1.08006874284e-09;0.000222390265865;0.000222390216449;8.61287053371e-06;1.16021991898e-09
264;0.000223084706654;0.0002230846511;7.80917320677e-06;1.08013916339e-09;0.000222422801137;0.000222422764492;8.49037434117e-06;1.1737402804e-09
265;0.000223126753873;0.000223126695832;7.84323685177e-06;1.09498313643e-09;0.000222536763734;0.000222536746201;8.66316529387e-06;1.22678048854e-09
266;0.000223109774819;0.000223109717005;7.79381727602e-06;1.08577516031e-09;0.000222714366211;0.000222714308584;8.89008152472e-06;1.26146052998e-09
267;0.000223068626395;0.000223068566411;7.73345669893e-06;1.06470024612e-09;0.000222548870422;0.000222548829192;8.65378837981e-06;1.21564878148e-09
268;0.000223042977998;0.000223042913168;7.69980435153e-06;1.05982669426e-09;0.0002224526578;0.000222452606022;8.60880978368e-06;1.17526071544e-09
269;0.000223050138825;0.000223050073164;7.73043473671e-06;1.06833219365e-09;0.000222383806886;0.000222383790616;8.44602891606e-06;1.1510176187e-09
270;0.000222968910224;0.000222968844887;7.60338078889e-06;1.03845688144e-09;0.000222347125087;0.000222347095644;8.58765122038e-06;1.14131600645e-09
271;0.000223069044492;0.000223068985241;7.7635248789e-06;1.07970911957e-09;0.000222378352545;0.000222378305453;8.43090536288e-06;1.15943461265e-09
272;0.000223055024376;0.00022305496963;7.72018438085e-06;1.07778597253e-09;0.00022258147348;0.000222581431613;8.85258413989e-06;1.21979722244e-09
273;0.00022303703904;0.000223036976539;7.68554773718e-06;1.06346810538e-09;0.000222437592028;0.000222437542106;8.76597576867e-06;1.18365600462e-09
274;0.000222942460012;0.000222942406665;7.51389119496e-06;1.01969797567e-09;0.000222432300976;0.00022243224533;8.54479556867e-06;1.16778604717e-09
275;0.000222964016312;0.000222963948587;7.59586434859e-06;1.0394057832e-09;0.000222412703857;0.000222412645346;8.49083258616e-06;1.1605625684e-09
276;0.000222947239988;0.000222947184275;7.57888802995e-06;1.03246328601e-09;0.000222249347046;0.000222249304937;8.25182214642e-06;1.09648588686e-09
277;0.000223001885287;0.00022300183262;7.63962136781e-06;1.05247116929e-09;0.000222499724461;0.000222499675753;8.8607735241e-06;1.20545203256e-09
278;0.000223008227715;0.000223008169734;7.64318017782e-06;1.05178994319e-09;0.000222232948584;0.000222232916531;8.41330133684e-06;1.08528334492e-09
279;0.000222996478589;0.000222996418998;7.60135322636e-06;1.04294088667e-09;0.000222570357588;0.000222570320046;8.77525320359e-06;1.21420128311e-09
280;0.000222977523241;0.000222977460354;7.55174737594e-06;1.0350905674e-09;0.000222595704963;0.000222595651832;8.62745622744e-06;1.19097844488e-09
281;0.000222933527026;0.000222933457744;7.49444744578e-06;1.0233478009e-09;0.000222210734036;0.00022221070862;8.28399683586e-06;1.09589905466e-09
282;0.000222962505468;0.000222962438915;7.6110387416e-06;1.04430555499e-09;0.000222435909657;0.000222435866533;8.70081833174e-06;1.18750217799e-09
283;0.000222934909972;0.000222934846087;7.48853465725e-06;1.02219667749e-09;0.000222338490352;0.000222338433559;8.45209145931e-06;1.13196966461e-09
284;0.000222914519103;0.000222914454281;7.4169325473e-06;1.00842086347e-09;0.000222232397787;0.000222232347653;8.3766156851e-06;1.102859512e-09
285;0.000222939523534;0.000222939474451;7.47462006134e-06;1.01862320714e-09;0.000222061123825;0.000222061076935;8.11356952902e-06;1.04682411958e-09
286;0.000222878655284;0.000222878586357;7.40282926147e-06;1.00665522561e-09;0.000222566181738;0.000222566146301;8.54844540867e-06;1.19513030507e-09
287;0.000223043355705;0.000223043296303;7.69530347651e-06;1.05529653907e-09;0.000222198359501;0.000222198327265;8.44119766283e-06;1.11719663863e-09
288;0.000222873803109;0.00022287374639;7.4171584835e-06;1.01238144719e-09;0.000222377002682;0.000222376960235;8.4215427397e-06;1.15603913338e-09
289;0.000222931917343;0.0002229318585;7.44481482904e-06;1.01257825671e-09;0.000222221320453;0.000222221290238;8.3667586084e-06;1.10241968245e-09
290;0.000222912304392;0.000222912243493;7.45477026033e-06;1.01297727909e-09;0.000222229145748;0.000222229125153;8.36871725994e-06;1.11476308979e-09
291;0.000222846477031;0.00022284641716;7.34725090533e-06;9.91854211778e-10;0.00022225574791;0.000222255721332;8.30883841729e-06;1.09154313809e-09
292;0.000222824139017;0.000222824074354;7.32228434973e-06;9.89771673596e-10;0.000222085629297;0.000222085573168;8.11673906512e-06;1.04796055739e-09
293;0.000222832594988;0.000222832538118;7.3457463136e-06;9.913897355e-10;0.000222072545057;0.000222072491144;8.21714147826e-06;1.04695966229e-09
294;0.000222862372296;0.000222862307587;7.41684158531e-06;1.00147053034e-09;0.00022223760921;0.000222237577785;8.15876869471e-06;1.08590551667e-09
295;0.000222805386074;0.000222805333815;7.25478862962e-06;9.7826199248e-10;0.000222372237507;0.000222372190213;8.49054417213e-06;1.14031381357e-09
296;0.000222841839491;0.000222841775523;7.34263097486e-06;9.91088401448e-10;0.000222206007139;0.000222205950044;8.14254307506e-06;1.08358538624e-09
297;0.000222838958589;0.000222838903904;7.3176115462e-06;9.91111868968e-10;0.000222417759334;0.000222417713101;8.67378040128e-06;1.1883308555e-09
298;0.000222788510645;0.000222788446896;7.31919402541e-06;9.84192021993e-10;0.000222285869839;0.000222285812646;8.40257075878e-06;1.12561000019e-09
299;0.000222836055592;0.000222836003016;7.31110951094e-06;9.9070751017e-10;0.000222050053253;0.000222050010052;8.11680198214e-06;1.02245408865e-09
300;0.000222756244634;0.000222756185579;7.18045062755e-06;9.60678469733e-10;0.000222119434315;0.000222119387081;8.20205278189e-06;1.05858986167e-09
301;0.000222815618859;0.000222815553773;7.3102630565e-06;9.8723405119e-10;0.000221962424297;0.000221962373265;7.88925248369e-06;1.02269255294e-09
302;0.000222744384732;0.000222744324967;7.16839138477e-06;9.56111288035e-10;0.000222141934428;0.000222141882457;8.22276258811e-06;1.07833279174e-09
303;0.000222741275755;0.000222741214652;7.15753240072e-06;9.57576919028e-10;0.000222086977828;0.000222086935638;8.07719938381e-06;1.06054368364e-09
304;0.000222811014104;0.000222810957325;7.2827097586e-06;9.76291592562e-10;0.000222097075998;0.000222097026734;8.22277289018e-06;1.06282814342e-09
305;0.000222804865894;0.000222804803831;7.27578068982e-06;9.79509109061e-10;0.000222236365466;0.000222236320951;8.19076019177e-06;1.09598346612e-09
306;0.000222730924914;0.000222730859781;7.16038612981e-06;9.55163345041e-10;0.000222370093278;0.000222370020616;8.42885196035e-06;1.16983360328e-09
307;0.000222654048703;0.000222653991478;7.04460609239e-06;9.24883886072e-10;0.000222063652877;0.000222063618973;8.0136794575e-06;1.05334911752e-09
308;0.000222747829053;0.00022274777198;7.20666806767e-06;9.58589543298e-10;0.000222392947327;0.000222392903865;8.21415575572e-06;1.13284665028e-09
309;0.000222820616698;0.000222820556456;7.28877852145e-06;9.81101454249e-10;0.000222133443862;0.000222133389343;8.33770295275e-06;1.06921357117e-09
310;0.000222686417408;0.000222686359057;7.12335373889e-06;9.46416881747e-10;0.000222084929065;0.00022208488362;8.13562368923e-06;1.03565648093e-09
311;0.000222745944168;0.000222745885908;7.16590731071e-06;9.60700799e-10;0.000222331867109;0.00022233183184;8.18220134451e-06;1.10637386617e-09
312;0.000222736974685;0.000222736917997;7.14991120601e-06;9.5903305303e-10;0.000222263968626;0.000222263927823;8.34312483896e-06;1.13492414294e-09
313;0.000222678396053;0.000222678326294;7.07263002475e-06;9.45771180737e-10;0.000222010958522;0.000222010903548;7.93329753416e-06;1.01871700504e-09
314;0.000222697545307;0.000222697485746;7.15127842223e-06;9.54558048536e-10;0.000222205981323;0.000222205927128;8.35058114243e-06;1.07312384966e-09
315;0.000222714127377;0.000222714064959;7.13449109777e-06;9.46606335366e-10;0.000222151493492;0.000222151445238;8.16433132261e-06;1.10505351089e-09
316;0.000222619289484;0.000222619229848;7.03980567707e-06;9.27418129537e-10;0.000222049986774;0.000222049940169;7.99093228741e-06;1.04552276379e-09
317;0.000222625751343;0.000222625690837;7.03237763115e-06;9.25197518453e-10;0.000222044488661;0.000222044430555;8.04205601826e-06;1.07652783702e-09
318;0.000222631589715;0.000222631527871;7.06061295937e-06;9.28064969117e-10;0.000222147985753;0.000222147948043;8.38912583004e-06;1.06850575453e-09
319;0.000222620219597;0.000222620156702;6.98256149114e-06;9.12109368265e-10;0.000222146395218;0.000222146349339;8.18574121474e-06;1.08428364271e-09
320;0.00022267913018;0.000222679069886;7.12300350926e-06;9.43835848611e-10;0.000222183209461;0.000222183166772;8.24989644851e-06;1.07111845159e-09
321;0.000222697177306;0.000222697119015;7.14134986662e-06;9.37755007932e-10;0.000222248568308;0.000222248517427;8.07543065662e-06;1.07944640215e-09
322;0.000222577149526;0.000222577085626;6.92898212356e-06;9.12238438757e-10;0.000222215548651;0.000222215491217;8.27932854159e-06;1.10365928227e-09
323;0.000222621714377;0.000222621660592;7.03182521352e-06;9.21312464905e-10;0.000222043028215;0.000222043002749;8.0567601799e-06;1.05189194556e-09
324;0.000222646637529;0.000222646574408;7.00901671333e-06;9.2865209678e-10;0.000222075217764;0.000222075166615;8.29041474266e-06;1.06418401942e-09
325;0.000222642119836;0.000222642061742;7.04168650668e-06;9.30444654887e-10;0.000222479074182;0.000222479033255;8.60051388764e-06;1.19368178941e-09
326;0.000222665441053;0.000222665381311;7.05468202725e-06;9.38024595401e-10;0.000222155313004;0.000222155249866;8.18006217748e-06;1.06485957344e-09
327;0.000222598650227;0.00022259858647;6.92815805049e-06;9.11532473744e-10;0.000222127035007;0.000222126981852;8.30583344838e-06;1.07549926459e-09
328;0.000222593283042;0.000222593227956;6.98868864521e-06;9.07507386381e-10;0.000222134681773;0.000222134651219;8.17085282902e-06;1.05850458068e-09
329;0.000222647383941;0.00022264732531;7.01935353072e-06;9.3176918853e-10;0.000221990277977;0.000221990239627;8.03298223515e-06;1.00419335771e-09
330;0.000222599231903;0.00022259917117;6.91432628805e-06;9.09628419327e-10;0.000222087918057;0.000222087878269;8.0122883002e-06;1.05338307171e-09
331;0.000222637246245;0.000222637188249;7.00009544389e-06;9.20016441443e-10;0.000222266329072;0.000222266277989;8.29752504059e-06;1.12273962754e-09
332;0.000222548867905;0.000222548814944;6.83073923016e-06;8.89233265579e-10;0.000222121015204;0.00022212096536;8.045617498e-06;1.10090238079e-09
333;0.000222557719098;0.000222557657209;6.84846118138e-06;8.92375085947e-10;0.000221772844826;0.000221772803545;7.70251556838e-06;9.73975783031e-10
334;0.00022252259172;0.000222522532583;6.8271508585e-06;8.8528335195e-10;0.000222208027583;0.000222207984556;8.15083753681e-06;1.07946668787e-09
335;0.000222491031284;0.000222490971603;6.79870479115e-06;8.82096841256e-10;0.000222155311096;0.000222155258648;8.06519357531e-06;1.08635612952e-09
336;0.000222525652717;0.000222525589498;6.82435197667e-06;8.9125040988e-10;0.000222106739195;0.000222106715264;7.98821251904e-06;1.06020107735e-09
337;0.000222542092118;0.000222542031113;6.82378954799e-06;8.93753639178e-10;0.000222101385538;0.000222101353352;8.04283721184e-06;1.05420967307e-09
338;0.000222434066674;0.000222434003977;6.67953147058e-06;8.54869225163e-10;0.000222198496224;0.000222198438016;8.12841984306e-06;1.09577537308e-09
339;0.000222448354372;0.000222448288273;6.71014282087e-06;8.65048820584e-10;0.000222135356732;0.000222135331266;8.09327225366e-06;1.06331947269e-09
340;0.000222473491721;0.000222473428743;6.76878937062e-06;8.70597042538e-10;0.000221920285457;0.000221920238659;7.8117253713e-06;9.90449752483e-10
341;0.000222507062513;0.000222507006105;6.80379886956e-06;8.81818738982e-10;0.000222223690546;0.00022222365836;8.21962453143e-06;1.10192379883e-09
342;0.000222481141228;0.000222481081176;6.77567799357e-06;8.74413525512e-10;0.000221923705447;0.000221923660099;8.06021025287e-06;1.0463165585e-09
343;0.000222490963174;0.000222490909162;6.7970894799e-06;8.78002815445e-10;0.00022182185214;0.000221821813739;7.73319698845e-06;9.72971250058e-10
344;0.000222482488033;0.000222482423528;6.74970817414e-06;8.73810175616e-10;0.000221886816777;0.000221886762727;7.93965318735e-06;1.01227272734e-09
345;0.000222491142295;0.00022249108482;6.7765854392e-06;8.81238958602e-10;0.000221935907777;0.000221935816929;7.973017541e-06;1.02222084385e-09
346;0.00022244927586;0.000222449213737;6.78386283972e-06;8.70970186723e-10;0.000221781999815;0.000221781951905;7.66084273538e-06;9.52051269493e-10
347;0.000222359261825;0.000222359198847;6.60647664789e-06;8.34995545549e-10;0.000221739628917;0.000221739596832;7.68438273724e-06;9.54202943993e-10
348;0.000222414865003;0.000222414808247;6.69178817104e-06;8.57923436593e-10;0.000222175231821;0.000222175191694;7.95991106838e-06;1.05805905584e-09
349;0.000222433705515;0.000222433654285;6.70196867109e-06;8.60995008622e-10;0.000221854387291;0.000221854337825;7.83091383501e-06;9.70128803583e-10
350;0.000222385109292;0.000222385060428;6.62233138971e-06;8.44962250529e-10;0.00022217785073;0.000222177812489;8.13438241176e-06;1.07248130605e-09
351;0.0002224323002;0.000222432240481;6.72517635606e-06;8.63949021905e-10;0.000221843338901;0.000221843276348;7.62268909998e-06;9.66943836921e-10
352;0.000222418589522;0.000222418528842;6.65189764909e-06;8.51426841844e-10;0.000221996654585;0.000221996601212;7.89411987597e-06;1.02203558255e-09
353;0.000222429480455;0.000222429420819;6.66084114043e-06;8.56697011253e-10;0.000221785991976;0.00022178596363;7.70237466775e-06;9.55473043277e-10
354;0.000222398611262;0.000222398546493;6.63582196171e-06;8.44713275403e-10;0.000221926056572;0.000221926013352;7.73245505798e-06;9.87645077847e-10
355;0.000222402647593;0.000222402598048;6.66978133657e-06;8.60420254785e-10;0.000222268153367;0.000222268101728;8.17089991598e-06;1.09814215765e-09
356;0.000222356950686;0.000222356888033;6.56314367101e-06;8.37503929526e-10;0.0002221265999;0.000222126562336;8.07721962127e-06;1.08687798877e-09
357;0.00022242568403;0.000222425622361;6.63567404575e-06;8.59628415579e-10;0.000222017792364;0.000222017738502;7.91683419266e-06;1.0310251619e-09
358;0.000222373202393;0.000222373146196;6.6265667648e-06;8.46435129462e-10;0.00022193355806;0.000221933520931;7.86735478243e-06;9.92217788459e-10
359;0.000222429335344;0.000222429261428;6.70937383365e-06;8.67133610544e-10;0.000221842557494;0.000221842526318;7.77487680952e-06;9.82629798324e-10
360;0.000222369832691;0.000222369776321;6.58609898089e-06;8.41756780671e-10;0.000222027853552;0.000222027791767;8.00413736638e-06;1.06583713643e-09
361;0.000222357927637;0.000222357869566;6.57318796986e-06;8.30986803928e-10;0.000221826380008;0.000221826329683;7.78578629321e-06;9.80787409236e-10
362;0.000222279008965;0.000222278949858;6.50648590482e-06;8.17398839956e-10;0.000221955061585;0.000221955018364;7.95514878038e-06;9.98727590201e-10
363;0.000222296715078;0.000222296647799;6.50041133537e-06;8.19798052617e-10;0.000222128483074;0.000222128448109;7.86707947498e-06;1.05095945546e-09
364;0.000222272451063;0.000222272385205;6.43543417098e-06;8.06477141778e-10;0.000221732421826;0.000221732384891;7.57840072699e-06;9.36378457792e-10
365;0.000222333379811;0.000222333315352;6.52000697938e-06;8.29915538572e-10;0.000221922499804;0.000221922465698;8.0071944729e-06;9.89355451249e-10
366;0.000222277966798;0.000222277903957;6.44266847704e-06;8.07165241197e-10;0.000221907507957;0.000221907482044;7.71416783442e-06;9.86125589731e-10
367;0.000222328902825;0.000222328845835;6.54854167192e-06;8.27233032406e-10;0.00022184386661;0.000221843836193;7.76559830247e-06;1.00164487921e-09
368;0.000222248675758;0.000222248609689;6.42356935761e-06;8.05084413205e-10;0.00022183379743;0.000221833749423;7.68279743288e-06;9.47190119158e-10
369;0.000222299847784;0.000222299789606;6.47826257957e-06;8.17828644301e-10;0.000221760803116;0.000221760760572;7.63656711595e-06;9.35816207319e-10
370;0.000222212316728;0.000222212257462;6.40511372198e-06;7.98544458466e-10;0.000221787491833;0.000221787457992;7.79834221115e-06;9.66074502972e-10
371;0.000222314911231;0.000222314851844;6.52008366113e-06;8.24793984395e-10;0.000221885256704;0.000221885217545;7.6577211069e-06;9.86672574084e-10
372;0.000222242033992;0.000222241970251;6.4501213061e-06;8.04155414884e-10;0.000221987158566;0.00022198711433;8.10685105686e-06;1.07290243605e-09
373;0.000222233698474;0.000222233642488;6.39332428777e-06;7.98859882516e-10;0.000221994195322;0.000221994158387;7.78406854825e-06;1.02358854889e-09
374;0.000222210103454;0.000222210043991;6.41331906436e-06;8.0045923399e-10;0.000221763986526;0.00022176392943;7.47768517824e-06;9.38890775388e-10
375;0.000222229009605;0.000222228950724;6.38523543938e-06;7.99989330307e-10;0.000221644645484;0.000221644588894;7.49248072572e-06;9.21056335272e-10
376;0.000222276264542;0.00022227620991;6.47805104386e-06;8.13273589541e-10;0.000221831528346;0.000221831492474;7.6465585062e-06;9.69964652064e-10
377;0.000222219984401;0.000222219923358;6.3734791396e-06;7.92840971634e-10;0.000221687468992;0.000221687430338;7.54790236594e-06;9.53041300295e-10
378;0.000222167190136;0.000222167134521;6.29714424553e-06;7.73608951848e-10;0.000221693310049;0.000221693265862;7.60803735062e-06;9.30142465449e-10
379;0.000222152341187;0.000222152274596;6.31363067347e-06;7.79202860244e-10;0.000221762218441;0.000221762160436;7.62413983561e-06;9.55280630737e-10
380;0.000222110817777;0.00022211075641;6.23487102164e-06;7.64011628277e-10;0.000221821462965;0.000221821429317;7.68668517978e-06;9.66338759104e-10
381;0.000222159649802;0.000222159590233;6.27625414511e-06;7.77072076642e-10;0.00022169068158;0.000221690640804;7.42712898077e-06;9.31351032561e-10
