rep;DATASET_NBR;FEAT_EXTR_ALGORITHM;GROUND_TRUTH_TRESHOLD;KFOLDS;NBR_OF_SUPERPIXELS;PATCH_HEIGHT;PATCH_WIDTH;RANDOM_SEED;RF_MAX_DEPTH;RF_NBR_TREES;UNET_ADAGRAD_DECAY;UNET_ADAGRAD_EPSILON;UNET_ADAGRAD_LEARNING_RATE;UNET_ADAMAX_BETA1;UNET_ADAMAX_BETA2;UNET_ADAMAX_DECAY;UNET_ADAMAX_EPSILON;UNET_ADAMAX_LEARNING_RATE;UNET_ADAM_BETA1;UNET_ADAM_BETA2;UNET_ADAM_DECAY;UNET_ADAM_EPSILON;UNET_ADAM_LEARNING_RATE;UNET_BATCHSIZE;UNET_CURR_TRIAL;UNET_DATA_GAUSSIAN_NOISE_STD;UNET_DATA_HEIGHT_SHIFT;UNET_DATA_ROT_RANGE;UNET_DATA_SHEAR_RANGE;UNET_DATA_STEPS_PER_EPOCH;UNET_DATA_USE_GENERATOR;UNET_DATA_WIDTH_SHIFT;UNET_LOSS;UNET_MODEL_NBR;UNET_NBR_EPOCHS;UNET_OPTIMIZER;UNET_SAVE_EPOCH_INTERVAL;UNET_SAVE_ONLY_BEST_WEIGHT;UNET_SGD_DECAY;UNET_SGD_LEARNING_RATE;UNET_SGD_MOMENTUM;UNET_SGD_NESTEROV;UNET_VALIDATION_SPLIT;acc_@_f1_score_max;accuracy;f1_max_px_lvl;f1_score;f1_score_max;pre_@_f1_score_max;pre_px_lvl;precision;rec_@_f1_score_max;rec_px_lvl;recall;th_@_f1_score_max
57;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966272122;0.9965586417;0.8970804407;0.9822398993;0.9828579;0.9797214555;0.8949590248;0.9827423523;0.9860294852;0.8992119377;0.9817410688;0.4626666667
58;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966829227;0.9966186387;0.8968459084;0.982526816;0.9831936771;0.9823671376;0.8974905326;0.9842933484;0.984040193;0.8962022095;0.9807683218;0.48
59;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966229272;0.996550071;0.8970296738;0.9821864489;0.9827991981;0.979208123;0.8948694854;0.9831714413;0.9864273827;0.8992003167;0.9812105844;0.4613333333
60;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967172065;0.9965629232;0.8970682445;0.9822448209;0.9832372597;0.9810786958;0.8960351694;0.9837266692;0.9854105346;0.8981037044;0.9807683413;0.4613333333
61;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966572095;0.9965029284;0.8970423892;0.9819404076;0.9829660358;0.9799742626;0.8950702082;0.9830745295;0.9859852472;0.8990232804;0.980812638;0.4586666667
62;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966486418;0.9966057848;0.8967359829;0.9824649497;0.9829282273;0.9831926871;0.897968275;0.9839906574;0.982669656;0.8955070684;0.9809453617;0.4906666667
63;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9964857837;0.9963957862;0.8968758404;0.9813862479;0.9821191131;0.9782110267;0.8941354925;0.9825516842;0.9860736743;0.8996330373;0.9802379937;0.4493333333
64;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967900682;0.9966357865;0.8971820868;0.9826096653;0.9837135121;0.9798147988;0.8951111633;0.9846388402;0.9876652547;0.899262615;0.9805917706;0.4466666667
65;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967300655;0.9966143534;0.8970180606;0.9825039252;0.9834430953;0.9821428569;0.8968383694;0.9843392957;0.9847473655;0.8971978239;0.9806800217;0.4733333333
66;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967257807;0.9966400677;0.8971311623;0.982654225;0.9833357437;0.9805378696;0.8948753838;0.9835253402;0.986162121;0.8993983421;0.9817852188;0.4653333333
67;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967129226;0.9965886388;0.8972546982;0.9823857402;0.983255627;0.9787199449;0.8941728031;0.9833890103;0.9878420503;0.9003579113;0.9813872235;0.4466666667
68;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966572084;0.9964814981;0.8971801577;0.9818305325;0.9830219528;0.9792940985;0.8948364808;0.9829017257;0.9867810423;0.8995361436;0.9807683022;0.452
69;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9965929236;0.9965157837;0.8970439206;0.982002899;0.9826689624;0.9800144106;0.8948001277;0.9833761506;0.9853660425;0.8992989948;0.9806357544;0.46
70;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967729236;0.996695783;0.8970732688;0.9829284316;0.9835574651;0.9808660235;0.8960414428;0.9845204189;0.9862945319;0.898107474;0.9813432201;0.4626666667
71;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967000673;0.9966572103;0.8971305691;0.9827411957;0.9834177603;0.9810449935;0.8954773305;0.9835327734;0.9858085494;0.8987899235;0.9819621903;0.472
72;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966872085;0.9966357818;0.897000732;0.982630035;0.9831320118;0.9819225526;0.8972079281;0.9836178552;0.9843493898;0.8967936316;0.9816524853;0.4853333333
73;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9964986417;0.996481499;0.8968332821;0.981821254;0.9822176551;0.9802820122;0.8956372788;0.9834561732;0.9841726724;0.898032484;0.9801936678;0.464
74;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966400677;0.9965757829;0.8967762291;0.9823167321;0.9829428171;0.9825855927;0.8974538751;0.9835174832;0.9833325416;0.8960996057;0.9811219813;0.492
75;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.996700066;0.9965714979;0.897315887;0.9822953751;0.9833788011;0.9794216373;0.8946291546;0.9833844918;0.9874000418;0.9000188055;0.981210555;0.448
76;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966186388;0.9966229242;0.8970777338;0.9825668215;0.9827970299;0.9806534474;0.8957155356;0.9833962572;0.9849682915;0.8984440816;0.981740971;0.472
77;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966657825;0.9965972129;0.8968170261;0.9824428708;0.9832184082;0.9821899934;0.8964670152;0.9827931132;0.9842609138;0.8971673104;0.9820947479;0.4906666667
78;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967086383;0.9966100693;0.8972326435;0.9824873873;0.9832852836;0.9795243981;0.8943252364;0.9841775728;0.9870904639;0.9001590159;0.9808126086;0.4453333333
79;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.996562926;0.9964257843;0.8970038051;0.9815444109;0.9825478821;0.9793206925;0.8952923181;0.9826828241;0.9858084908;0.8987218481;0.9804146525;0.4613333333
80;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967300624;0.9966143505;0.897126873;0.982514323;0.983353176;0.9797600064;0.8944040035;0.9837429921;0.9870023202;0.8998663719;0.981298816;0.452
81;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966872076;0.9965414971;0.8971613852;0.9821284918;0.9831677522;0.9798452032;0.8947918271;0.9839450322;0.9865156535;0.8995435266;0.9803263133;0.4493333333
82;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967900651;0.9966529243;0.897290744;0.9827139261;0.9836637194;0.9798782937;0.8943974225;0.9840489438;0.9874885471;0.9002028456;0.9813873213;0.4453333333
83;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9965115009;0.9964343604;0.8967470536;0.9815820833;0.9822089574;0.9821353771;0.8976346306;0.9830198248;0.9823156446;0.8958612302;0.9801495275;0.488
84;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.996592924;0.9965029258;0.896780528;0.9819467875;0.9827817122;0.9826355502;0.897642796;0.9827787501;0.9829345854;0.8959199151;0.9811221084;0.4946666667
85;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966743528;0.9965414982;0.8972101835;0.9821502211;0.9830836545;0.9795900911;0.894780773;0.9826567664;0.9866041881;0.899652822;0.9816526026;0.4586666667
86;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9965929255;0.9964986408;0.8969618638;0.9819197321;0.9827188392;0.9812518471;0.8959858052;0.9830295359;0.9842168029;0.8979400513;0.9808125793;0.472
87;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966829236;0.9965543551;0.8970770172;0.9822146905;0.9831397731;0.9790579993;0.8940886467;0.9828248278;0.9872675135;0.9000854311;0.9816084428;0.4546666667
88;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966614993;0.9965843591;0.8967892663;0.9823579363;0.9830718697;0.9817715828;0.8965178492;0.983471349;0.9843937255;0.8970608477;0.9812549299;0.4786666667
89;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.996678636;0.9965929233;0.8971430019;0.9823900602;0.9831905876;0.9798976216;0.8946945535;0.9844203709;0.9865158294;0.8996048881;0.9803704145;0.452
90;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967514951;0.9966186412;0.8972521365;0.9825249269;0.9834814055;0.9799902529;0.8952875486;0.9844241837;0.9870020074;0.8992253654;0.980635774;0.4466666667
91;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967000636;0.9966314932;0.8971948152;0.9825878504;0.9833020373;0.9799371285;0.8951007246;0.9845545575;0.9866925272;0.8992987271;0.9806356371;0.4573333333
92;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966443526;0.9965500694;0.8971193749;0.9821800981;0.9829768643;0.979436587;0.8948804352;0.9835517792;0.9865599501;0.8993695461;0.9808126282;0.448
93;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9965757809;0.9964686413;0.8969205774;0.9817529;0.9826158772;0.9793690658;0.8948858998;0.9835029913;0.9858965953;0.8989645285;0.9800169015;0.4546666667
94;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966272091;0.9966357801;0.8968935498;0.9826344255;0.982945013;0.9822470935;0.8968073032;0.9833969175;0.9836865335;0.896979813;0.9818736166;0.4826666667
95;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.99666578;0.9965972096;0.8971988119;0.9824397027;0.9831881567;0.9800258013;0.8954858109;0.9829180736;0.9863831545;0.8989183791;0.9819620144;0.4613333333
96;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967514907;0.9966057793;0.8973073224;0.9824704536;0.9836438829;0.9808792749;0.8953675238;0.9836907036;0.9864272361;0.8992555443;0.981254578;0.4573333333
97;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966272047;0.9964643522;0.8968997876;0.9817668697;0.9828942115;0.9800519396;0.89510019;0.9816230497;0.9857639889;0.898706636;0.9819177959;0.476
98;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966100706;0.9964429294;0.8968552921;0.9816215902;0.9827717588;0.9807200132;0.8960130361;0.9832837491;0.984835861;0.897699133;0.9799725169;0.464
99;1;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9965629245;0.9964086421;0.8969994341;0.9814444752;0.9825191347;0.9797448063;0.8954580116;0.9831998322;0.9853220391;0.8985461724;0.9797072747;0.456
