rep;DATASET_NBR;FEAT_EXTR_ALGORITHM;GROUND_TRUTH_TRESHOLD;KFOLDS;NBR_OF_SUPERPIXELS;PATCH_HEIGHT;PATCH_WIDTH;RANDOM_SEED;RF_MAX_DEPTH;RF_NBR_TREES;UNET_ADAGRAD_DECAY;UNET_ADAGRAD_EPSILON;UNET_ADAGRAD_LEARNING_RATE;UNET_ADAMAX_BETA1;UNET_ADAMAX_BETA2;UNET_ADAMAX_DECAY;UNET_ADAMAX_EPSILON;UNET_ADAMAX_LEARNING_RATE;UNET_ADAM_BETA1;UNET_ADAM_BETA2;UNET_ADAM_DECAY;UNET_ADAM_EPSILON;UNET_ADAM_LEARNING_RATE;UNET_BATCHSIZE;UNET_CURR_TRIAL;UNET_DATA_GAUSSIAN_NOISE_STD;UNET_DATA_HEIGHT_SHIFT;UNET_DATA_ROT_RANGE;UNET_DATA_SHEAR_RANGE;UNET_DATA_STEPS_PER_EPOCH;UNET_DATA_USE_GENERATOR;UNET_DATA_WIDTH_SHIFT;UNET_LOSS;UNET_MODEL_NBR;UNET_NBR_EPOCHS;UNET_OPTIMIZER;UNET_SAVE_EPOCH_INTERVAL;UNET_SAVE_ONLY_BEST_WEIGHT;UNET_SGD_DECAY;UNET_SGD_LEARNING_RATE;UNET_SGD_MOMENTUM;UNET_SGD_NESTEROV;UNET_VALIDATION_SPLIT;acc_@_f1_score_max;accuracy;f1_max_px_lvl;f1_score;f1_score_max;pre_@_f1_score_max;pre_px_lvl;precision;rec_@_f1_score_max;rec_px_lvl;recall;th_@_f1_score_max
46;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597142394;0.999382265529;0.8654606393281815;0.962349084019;0.987523279877;0.981534021534;0.8527450713092067;0.993644388398;0.99375;0.8785611597075482;0.933829365079;0.340038095238
47;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623991632;0.999597149605;0.8675180484568318;0.976097977471;0.988973470624;0.987588587488;0.8524634365179348;0.990524193548;0.990525793651;0.8831139523763684;0.962301587302;0.377333333333
48;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999516591064;0.999328592293;0.8652425159943493;0.959495913538;0.983151580849;0.980281690141;0.8509213088139256;0.990322580645;0.987301587302;0.8800540338374282;0.930902777778;0.372888888889
49;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999624006058;0.999301703383;0.8624844828354934;0.95725398819;0.988949618507;0.987596153846;0.8550809155853623;0.993485169492;0.990625;0.8700173747824207;0.924454365079;0.341777777778
50;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999489731011;0.999060016953;0.8655462119678092;0.940317741967;0.98444672949;0.981534021534;0.8512889461346878;0.99649122807;0.9875;0.8802891694033396;0.893452380952;0.301333333333
51;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999570282335;0.999489723796;0.8647400215042689;0.969311502271;0.985848679827;0.984511664411;0.8552295081714201;0.993495505024;0.987450396825;0.8744644353511332;0.946676587302;0.370666666667
52;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623988026;0.999248008508;0.8678093184405522;0.953760036619;0.986021350697;0.975523018648;0.8498174980978356;0.99336622807;0.996825396825;0.8865794403142295;0.918253968254;0.242666666667
53;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99962399524;0.999516551397;0.8629799620260956;0.970810490968;0.985920044179;0.981765929966;0.8522504139505968;0.990524193548;0.990625;0.8739831175819858;0.952678571429;0.273333333333
54;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650862511;0.99935543432;0.8666194541386472;0.961020783092;0.987643121102;0.978830323905;0.8494858017627489;0.990047229162;0.996875;0.8844584859478882;0.934027777778;0.281333333333
55;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999543422274;0.999221126811;0.8585241922654684;0.951964196579;0.983919531102;0.99358974359;0.8568830184763931;1.0;0.974751984127;0.8601716647440257;0.908630952381;0.324
56;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999677700931;0.999382269136;0.8667204160481479;0.962111324994;0.989168684538;0.981953867028;0.8525999206131111;1.0;0.996825396825;0.8813165066745361;0.927628968254;0.305333333333
57;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650855298;0.999382287167;0.8645876804698818;0.962911502271;0.987425409033;0.984371947497;0.848682590494952;0.986938127975;0.990575396825;0.8811003082011813;0.940327380952;0.339
58;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597153211;0.999274861354;0.8656294531632466;0.955622698061;0.987546550672;0.984609487734;0.8553331515484834;0.993273035613;0.990575396825;0.8761766641364607;0.921329365079;0.329333333333
59;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597142393;0.999436003676;0.8677610183807819;0.965920722341;0.984543264829;0.969602272727;0.8443589467963762;0.993440860215;1.0;0.8924972817381726;0.940178571429;0.222666666667
60;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597138787;0.99919430282;0.8634929559866305;0.950496765619;0.988949809253;0.987447270471;0.85470508299541;0.989986733094;0.990525793651;0.8724634159043172;0.915376984127;0.333511111111
61;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99957029676;0.999382290775;0.8660548664351719;0.962493082767;0.984465955009;0.978830323905;0.8521109229169117;0.996551724138;0.990525793651;0.8804627594184419;0.930952380952;0.321333333333
62;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650858904;0.999355427109;0.8618305732761707;0.960566337432;0.989023473748;0.987785547786;0.8503130956458432;0.996551724138;0.990575396825;0.873664343190616;0.927777777778;0.321333333333
63;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99957028594;0.999516583853;0.860950551967817;0.971120122416;0.988950799755;0.990623473748;0.8560094222624349;0.99026625704;0.987450396825;0.8659490560648406;0.952876984127;0.454666666667
64;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623988025;0.999328559837;0.8664599736110165;0.959339654234;0.98597289228;0.975381701632;0.850590859128785;0.987038934426;0.996825396825;0.8829324719060342;0.934027777778;0.292
65;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597164031;0.999409150831;0.8637861206893904;0.964457391647;0.984542718597;0.975612083812;0.8409584493579597;0.990215053763;0.99375;0.8878876777916825;0.940277777778;0.320888888889
66;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650851692;0.999247994086;0.8653875971396143;0.953521472569;0.989121744397;0.981628787879;0.8505239866568935;0.990373783922;0.996825396825;0.8807799557187652;0.921478174603;0.290666666667
67;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99954342588;0.999382294378;0.8639886142368958;0.962730207702;0.984373464945;0.981580641581;0.8563305963451364;0.989994532531;0.987450396825;0.8717848367543717;0.937152777778;0.330666666667
68;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597145999;0.999409129193;0.8674556863364301;0.964211127741;0.987471304531;0.984660547786;0.8512287598776253;0.993546708301;0.990525793651;0.8843133015716209;0.936954365079;0.282888888889
69;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650851692;0.999221159271;0.8662156881448136;0.952839508164;0.987617924251;0.978830323905;0.8450033092654932;0.986719459109;0.996825396825;0.8885204923012828;0.921527777778;0.241333333333
70;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999570307578;0.999033138856;0.8593236714975846;0.939976863381;0.984301181102;0.984275793651;0.8421417025086619;0.993218390805;0.984375;0.8772213604091674;0.892956349206;0.284
71;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623998844;0.999328556228;0.8661373756044938;0.959341495442;0.985995044179;0.981814006889;0.8486252632949767;0.989994532531;0.990525793651;0.8843874718508009;0.930704365079;0.322666666667
72;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999624002452;0.999516573034;0.862204299139452;0.970611585366;0.987498473748;0.984514790765;0.855372343647351;0.99336622807;0.990575396825;0.8691462685248162;0.949652777778;0.382666666667
73;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999570285938;0.999301728627;0.8624750989473945;0.958200740786;0.982938461364;0.972700481708;0.8449969338854862;0.984166666667;0.993650793651;0.8806915826201677;0.933928571429;0.278666666667
74;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99951657664;0.999167435545;0.8669786168493238;0.949257610646;0.984519412712;0.972539335664;0.8485394263472891;0.986710454297;0.996875;0.886236994557164;0.915029761905;0.213333333333
75;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650866117;0.999516576642;0.8654612951481717;0.971065190795;0.987523279877;0.981534021534;0.8500006086834785;0.990620347395;0.99375;0.8814948309627776;0.952926587302;0.311777777778
76;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597142394;0.999382294381;0.8631843551882811;0.962642780369;0.985922507808;0.984610944611;0.8535945574368478;0.990039615167;0.987400793651;0.8729920764048561;0.937251984127;0.399333333333
77;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99957028594;0.999167453579;0.8639829342896485;0.94850564663;0.985799593353;0.987498473748;0.8581621342234234;0.989552332781;0.984275793651;0.869883237043478;0.912202380952;0.273333333333
78;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99951655861;0.999301714202;0.8658006578733307;0.957981231471;0.984418797007;0.978741258741;0.8503383555327635;0.986991010048;0.990525793651;0.8818356986287967;0.930853174603;0.307666666667
79;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999570289546;0.99948970937;0.8644412634852275;0.969174193548;0.98294442762;0.969462412587;0.8453706064166945;0.996721311475;0.996825396825;0.8843922061239401;0.943353174603;0.230666666667
80;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597138786;0.99905999531;0.866614628199666;0.942245710553;0.989073476728;0.981487470862;0.8540819031769165;0.98988700565;0.996825396825;0.8795206390637501;0.899404761905;0.28
81;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999543422275;0.999489705764;0.8659341444510199;0.969365863649;0.982814203193;0.978706758137;0.8525252741505577;0.99;0.987351190476;0.8797715555401253;0.949702380952;0.318333333333
82;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650855297;0.999597142392;0.8647644811355589;0.975843922263;0.987450396825;0.984567307692;0.8521382239121975;0.996721311475;0.990625;0.8777705360933094;0.955952380952;0.357666666667
83;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999543433095;0.99946287095;0.8629525533685021;0.967890886441;0.984514703885;0.975838025987;0.8520919514059926;0.987137978142;0.993650793651;0.8740935839552327;0.949801587302;0.334666666667
84;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597145998;0.999355434319;0.8629329775513711;0.960998207169;0.987474612403;0.984519230769;0.8504836751958609;0.993331480967;0.990575396825;0.8757521576449832;0.930853174603;0.352
85;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999489716582;0.999301714201;0.8638714237298483;0.957664654234;0.979523870574;0.978208934882;0.85698334953552;0.98993970228;0.981150793651;0.8708711220385149;0.927678571429;0.316
86;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650855296;0.999436007282;0.8658327159556232;0.966009775922;0.988975987377;0.987496947497;0.850638088581709;0.989998147634;0.990575396825;0.8815800478792823;0.943402777778;0.378666666667
87;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999570289546;0.999167453577;0.8671872522777876;0.948662640597;0.985972138098;0.978454184704;0.850301962223631;0.996551724138;0.99375;0.8847567451556551;0.905803571429;0.262666666667
88;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999570278729;0.999140543029;0.8666169026569316;0.94596711251;0.984362781036;0.981831605593;0.8541860504327913;0.993333333333;0.987351190476;0.8794149069636423;0.905406746032;0.297333333333
89;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623998846;0.9994360145;0.8653415245582;0.965662094917;0.985875984252;0.984421550672;0.8488652216350948;0.99649122807;0.9875;0.8824700912294434;0.937351190476;0.317333333333
90;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999570296761;0.999301714203;0.8632760980080125;0.957609903866;0.983062786353;0.975747703789;0.8471317744672254;0.989877641824;0.990625;0.8800477214732427;0.927728174603;0.322666666667
91;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650844479;0.999140546635;0.862731464738497;0.945612595534;0.989048670599;0.984610944611;0.8505433199100754;0.996825396825;0.993700396825;0.8752739960579285;0.902281746032;0.306666666667
92;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623998845;0.999489709369;0.8644466313304641;0.969085478167;0.98577166087;0.987535705415;0.8531088118731243;0.993495505024;0.984226190476;0.8760898691289095;0.946428571429;0.353333333333
93;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999489712976;0.999221148449;0.8655198991412855;0.952681952275;0.982869081363;0.978828867028;0.8533052591545235;0.986495226963;0.987450396825;0.8780893104846791;0.921378968254;0.298666666667
94;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597142393;0.999382276346;0.8662381722262023;0.96281080514;0.985899454876;0.981389790765;0.8523239296787891;0.990109289617;0.990575396825;0.8806142561588949;0.937103174603;0.292
